sid,x,y,UpperDepth,LowerDepth,Attribute,Val
36363,142.9820412,-35.78156053,5,15,PTO,0.024867443
36363,142.9820412,-35.78156053,15,30,PTO,0.022135237
36363,142.9820412,-35.78156053,30,60,PTO,0.020412555
36363,142.9820412,-35.78156053,60,100,PTO,0.020742277
36363,142.9820412,-35.78156053,100,200,PTO,0.019265244
38502,143.016255,-35.78243413,0,5,AWC,13.16736794
38502,143.016255,-35.78243413,5,15,AWC,13.42288589
38502,143.016255,-35.78243413,15,30,AWC,13.8784008
38502,143.016255,-35.78243413,30,60,AWC,13.99188614
38502,143.016255,-35.78243413,60,100,AWC,13.68784142
38502,143.016255,-35.78243413,100,200,AWC,13.12981701
38502,143.016255,-35.78243413,0,5,BDW,1.389586687
38502,143.016255,-35.78243413,5,15,BDW,1.41666472
38502,143.016255,-35.78243413,15,30,BDW,1.433396459
38502,143.016255,-35.78243413,30,60,BDW,1.42171979
38502,143.016255,-35.78243413,60,100,BDW,1.450790644
38502,143.016255,-35.78243413,100,200,BDW,1.481086016
38502,143.016255,-35.78243413,0,5,CLY,26.86912537
38502,143.016255,-35.78243413,5,15,CLY,29.55360222
38502,143.016255,-35.78243413,15,30,CLY,35.64709854
38502,143.016255,-35.78243413,30,60,CLY,37.97880173
38502,143.016255,-35.78243413,60,100,CLY,39.32224655
38502,143.016255,-35.78243413,100,200,CLY,38.28299332
38502,143.016255,-35.78243413,0,999,DER,93.88373566
38502,143.016255,-35.78243413,0,5,DES,1
38502,143.016255,-35.78243413,0,200,DES,1.130462646
38502,143.016255,-35.78243413,5,15,DES,1
38502,143.016255,-35.78243413,15,30,DES,1
38502,143.016255,-35.78243413,30,60,DES,1
38502,143.016255,-35.78243413,60,100,DES,1
38502,143.016255,-35.78243413,100,200,DES,1
38502,143.016255,-35.78243413,0,5,ECE,20.08940125
38502,143.016255,-35.78243413,5,15,ECE,19.78861618
38502,143.016255,-35.78243413,15,30,ECE,19.461092
38502,143.016255,-35.78243413,30,60,ECE,20.75611115
38502,143.016255,-35.78243413,60,100,ECE,22.1557045
38502,143.016255,-35.78243413,100,200,ECE,24.2586937
38502,143.016255,-35.78243413,0,5,pHc,7.46559
38502,143.016255,-35.78243413,5,15,pHc,7.60572052
38502,143.016255,-35.78243413,15,30,pHc,7.882921696
38502,143.016255,-35.78243413,30,60,pHc,8.206220627
38502,143.016255,-35.78243413,60,100,pHc,8.421767235
38502,143.016255,-35.78243413,100,200,pHc,8.473556519
38502,143.016255,-35.78243413,0,5,SND,56.55131531
38502,143.016255,-35.78243413,5,15,SND,54.00794983
38502,143.016255,-35.78243413,15,30,SND,48.09599304
38502,143.016255,-35.78243413,30,60,SND,39.49924469
38502,143.016255,-35.78243413,60,100,SND,38.17739487
38502,143.016255,-35.78243413,100,200,SND,39.42527008
38502,143.016255,-35.78243413,0,5,SLT,6.753397942
38502,143.016255,-35.78243413,5,15,SLT,6.716187954
38502,143.016255,-35.78243413,15,30,SLT,6.430112362
38502,143.016255,-35.78243413,30,60,SLT,6.065914154
38502,143.016255,-35.78243413,60,100,SLT,6.125045776
38502,143.016255,-35.78243413,100,200,SLT,6.563953876
38502,143.016255,-35.78243413,0,5,SOC,1.458796263
38502,143.016255,-35.78243413,5,15,SOC,0.955567002
38502,143.016255,-35.78243413,15,30,SOC,0.633722246
38502,143.016255,-35.78243413,30,60,SOC,0.412975162
38502,143.016255,-35.78243413,60,100,SOC,0.266067773
38502,143.016255,-35.78243413,100,200,SOC,0.165412024
38502,143.016255,-35.78243413,0,5,NTO,0.090529077
38502,143.016255,-35.78243413,5,15,NTO,0.075964533
38502,143.016255,-35.78243413,15,30,NTO,0.053924352
38502,143.016255,-35.78243413,30,60,NTO,0.035384804
38502,143.016255,-35.78243413,60,100,NTO,0.024521593
38502,143.016255,-35.78243413,100,200,NTO,0.020811532
38502,143.016255,-35.78243413,0,5,PTO,0.024678251
38502,143.016255,-35.78243413,5,15,PTO,0.023674482
38502,143.016255,-35.78243413,15,30,PTO,0.021288842
38502,143.016255,-35.78243413,30,60,PTO,0.019385483
38502,143.016255,-35.78243413,60,100,PTO,0.018513922
38502,143.016255,-35.78243413,100,200,PTO,0.01601347
41065,143.0291862,-35.78352613,0,5,AWC,11.59621048
41065,143.0291862,-35.78352613,5,15,AWC,11.91377258
41065,143.0291862,-35.78352613,15,30,AWC,12.50408745
41065,143.0291862,-35.78352613,30,60,AWC,12.71354961
41065,143.0291862,-35.78352613,60,100,AWC,12.59530544
41065,143.0291862,-35.78352613,100,200,AWC,12.27563381
41065,143.0291862,-35.78352613,0,5,BDW,1.380272746
41065,143.0291862,-35.78352613,5,15,BDW,1.406844258
41065,143.0291862,-35.78352613,15,30,BDW,1.422328711
41065,143.0291862,-35.78352613,30,60,BDW,1.41411078
41065,143.0291862,-35.78352613,60,100,BDW,1.442513227
41065,143.0291862,-35.78352613,100,200,BDW,1.471486211
41065,143.0291862,-35.78352613,0,5,CLY,23.10328293
41065,143.0291862,-35.78352613,5,15,CLY,25.59121895
41065,143.0291862,-35.78352613,15,30,CLY,31.27971649
41065,143.0291862,-35.78352613,30,60,CLY,33.30325317
41065,143.0291862,-35.78352613,60,100,CLY,35.11613464
41065,143.0291862,-35.78352613,100,200,CLY,34.33845901
41065,143.0291862,-35.78352613,0,999,DER,96.31002808
41065,143.0291862,-35.78352613,0,5,DES,1
41065,143.0291862,-35.78352613,0,200,DES,1.13984251
41065,143.0291862,-35.78352613,5,15,DES,1
41065,143.0291862,-35.78352613,15,30,DES,1
41065,143.0291862,-35.78352613,30,60,DES,1
41065,143.0291862,-35.78352613,60,100,DES,1
41065,143.0291862,-35.78352613,100,200,DES,1
41065,143.0291862,-35.78352613,0,5,ECE,22.00886917
41065,143.0291862,-35.78352613,5,15,ECE,21.66569328
41065,143.0291862,-35.78352613,15,30,ECE,21.29042244
41065,143.0291862,-35.78352613,30,60,ECE,22.62936592
41065,143.0291862,-35.78352613,60,100,ECE,24.05929756
41065,143.0291862,-35.78352613,100,200,ECE,26.15426636
41065,143.0291862,-35.78352613,0,5,pHc,7.711443901
41065,143.0291862,-35.78352613,5,15,pHc,7.850152493
41065,143.0291862,-35.78352613,15,30,pHc,8.112190247
41065,143.0291862,-35.78352613,30,60,pHc,8.394418716
41065,143.0291862,-35.78352613,60,100,pHc,8.620297432
41065,143.0291862,-35.78352613,100,200,pHc,8.673546791
41065,143.0291862,-35.78352613,0,5,SND,64.42054749
41065,143.0291862,-35.78352613,5,15,SND,62.13367844
41065,143.0291862,-35.78352613,15,30,SND,56.59804535
41065,143.0291862,-35.78352613,30,60,SND,49.74609375
41065,143.0291862,-35.78352613,60,100,SND,45.4271698
41065,143.0291862,-35.78352613,100,200,SND,45.66485977
41065,143.0291862,-35.78352613,0,5,SLT,7.027032852
41065,143.0291862,-35.78352613,5,15,SLT,6.980381966
41065,143.0291862,-35.78352613,15,30,SLT,6.676131725
41065,143.0291862,-35.78352613,30,60,SLT,6.275049686
41065,143.0291862,-35.78352613,60,100,SLT,6.291548729
41065,143.0291862,-35.78352613,100,200,SLT,6.636429787
41065,143.0291862,-35.78352613,0,5,SOC,1.370112777
41065,143.0291862,-35.78352613,5,15,SOC,0.851690114
41065,143.0291862,-35.78352613,15,30,SOC,0.541230977
41065,143.0291862,-35.78352613,30,60,SOC,0.41321367
41065,143.0291862,-35.78352613,60,100,SOC,0.270068526
41065,143.0291862,-35.78352613,100,200,SOC,0.172269747
41065,143.0291862,-35.78352613,0,5,NTO,0.09635023
41065,143.0291862,-35.78352613,5,15,NTO,0.08080218
41065,143.0291862,-35.78352613,15,30,NTO,0.056030381
41065,143.0291862,-35.78352613,30,60,NTO,0.036886979
41065,143.0291862,-35.78352613,60,100,NTO,0.024831796
41065,143.0291862,-35.78352613,100,200,NTO,0.020589804
41065,143.0291862,-35.78352613,0,5,PTO,0.027158977
41065,143.0291862,-35.78352613,5,15,PTO,0.026086953
41065,143.0291862,-35.78352613,15,30,PTO,0.023232317
41065,143.0291862,-35.78352613,30,60,PTO,0.02128805
41065,143.0291862,-35.78352613,60,100,PTO,0.021079181
41065,143.0291862,-35.78352613,100,200,PTO,0.019012341
42554,143.0237982,-35.78418133,0,5,AWC,11.17436981
42554,143.0237982,-35.78418133,5,15,AWC,11.460042
42554,143.0237982,-35.78418133,15,30,AWC,11.99637794
42554,143.0237982,-35.78418133,30,60,AWC,12.25529766
42554,143.0237982,-35.78418133,60,100,AWC,12.199296
42554,143.0237982,-35.78418133,100,200,AWC,11.77504921
42554,143.0237982,-35.78418133,0,5,BDW,1.422443986
42554,143.0237982,-35.78418133,5,15,BDW,1.44911027
42554,143.0237982,-35.78418133,15,30,BDW,1.464680552
42554,143.0237982,-35.78418133,30,60,BDW,1.449155569
42554,143.0237982,-35.78418133,60,100,BDW,1.477177024
42554,143.0237982,-35.78418133,100,200,BDW,1.50485146
42554,143.0237982,-35.78418133,0,5,CLY,19.07896996
42554,143.0237982,-35.78418133,5,15,CLY,21.27736282
42554,143.0237982,-35.78418133,15,30,CLY,26.51583672
42554,143.0237982,-35.78418133,30,60,CLY,30.97930527
42554,143.0237982,-35.78418133,60,100,CLY,33.15976715
42554,143.0237982,-35.78418133,100,200,CLY,32.81204224
42554,143.0237982,-35.78418133,0,999,DER,93.07201385
42554,143.0237982,-35.78418133,0,5,DES,1
42554,143.0237982,-35.78418133,0,200,DES,1.135132551
42554,143.0237982,-35.78418133,5,15,DES,1
42554,143.0237982,-35.78418133,15,30,DES,1
42554,143.0237982,-35.78418133,30,60,DES,1
42554,143.0237982,-35.78418133,60,100,DES,1
42554,143.0237982,-35.78418133,100,200,DES,1
42554,143.0237982,-35.78418133,0,5,ECE,17.41346169
42554,143.0237982,-35.78418133,5,15,ECE,17.15922737
42554,143.0237982,-35.78418133,15,30,ECE,16.87981224
42554,143.0237982,-35.78418133,30,60,ECE,18.00961494
42554,143.0237982,-35.78418133,60,100,ECE,19.23511314
42554,143.0237982,-35.78418133,100,200,ECE,21.17111015
42554,143.0237982,-35.78418133,0,5,pHc,7.411978245
42554,143.0237982,-35.78418133,5,15,pHc,7.55226326
42554,143.0237982,-35.78418133,15,30,pHc,7.841917515
42554,143.0237982,-35.78418133,30,60,pHc,8.18484211
42554,143.0237982,-35.78418133,60,100,pHc,8.393492699
42554,143.0237982,-35.78418133,100,200,pHc,8.444869041
42554,143.0237982,-35.78418133,0,5,SND,68.23574066
42554,143.0237982,-35.78418133,5,15,SND,66.13240051
42554,143.0237982,-35.78418133,15,30,SND,60.95420456
42554,143.0237982,-35.78418133,30,60,SND,54.92668533
42554,143.0237982,-35.78418133,60,100,SND,52.43580246
42554,143.0237982,-35.78418133,100,200,SND,51.96261215
42554,143.0237982,-35.78418133,0,5,SLT,6.054241657
42554,143.0237982,-35.78418133,5,15,SLT,6.018754005
42554,143.0237982,-35.78418133,15,30,SLT,5.748117924
42554,143.0237982,-35.78418133,30,60,SLT,5.404588223
42554,143.0237982,-35.78418133,60,100,SLT,5.457142353
42554,143.0237982,-35.78418133,100,200,SLT,5.870392799
42554,143.0237982,-35.78418133,0,5,SOC,1.31649816
42554,143.0237982,-35.78418133,5,15,SOC,0.812390864
42554,143.0237982,-35.78418133,15,30,SOC,0.507916749
42554,143.0237982,-35.78418133,30,60,SOC,0.407501787
42554,143.0237982,-35.78418133,60,100,SOC,0.266569853
42554,143.0237982,-35.78418133,100,200,SOC,0.170501843
42554,143.0237982,-35.78418133,0,5,NTO,0.094267011
42554,143.0237982,-35.78418133,5,15,NTO,0.079568513
42554,143.0237982,-35.78418133,15,30,NTO,0.056907419
42554,143.0237982,-35.78418133,30,60,NTO,0.037776522
42554,143.0237982,-35.78418133,60,100,NTO,0.025860764
42554,143.0237982,-35.78418133,100,200,NTO,0.021527324
42554,143.0237982,-35.78418133,0,5,PTO,0.028674779
42554,143.0237982,-35.78418133,5,15,PTO,0.027534744
42554,143.0237982,-35.78418133,15,30,PTO,0.024487372
42554,143.0237982,-35.78418133,30,60,PTO,0.022306561
42554,143.0237982,-35.78418133,60,100,PTO,0.022869002
42554,143.0237982,-35.78418133,100,200,PTO,0.020980196
43854,142.9674936,-35.78483653,0,5,AWC,12.39940262
43854,142.9674936,-35.78483653,5,15,AWC,12.66432476
43854,142.9674936,-35.78483653,15,30,AWC,13.18014908
43854,142.9674936,-35.78483653,30,60,AWC,13.29284954
43854,142.9674936,-35.78483653,60,100,AWC,13.16748333
43854,142.9674936,-35.78483653,100,200,AWC,12.78122234
43854,142.9674936,-35.78483653,0,5,BDW,1.394581676
43854,142.9674936,-35.78483653,5,15,BDW,1.420309663
43854,142.9674936,-35.78483653,15,30,BDW,1.436330914
43854,142.9674936,-35.78483653,30,60,BDW,1.420831919
43854,142.9674936,-35.78483653,60,100,BDW,1.448044419
43854,142.9674936,-35.78483653,100,200,BDW,1.472478628
43854,142.9674936,-35.78483653,0,5,CLY,21.74655724
43854,142.9674936,-35.78483653,5,15,CLY,23.39159393
43854,142.9674936,-35.78483653,15,30,CLY,27.54464912
43854,142.9674936,-35.78483653,30,60,CLY,31.41764641
43854,142.9674936,-35.78483653,60,100,CLY,33.88111877
43854,142.9674936,-35.78483653,100,200,CLY,33.53889465
43854,142.9674936,-35.78483653,0,999,DER,93.21674347
43854,142.9674936,-35.78483653,0,5,DES,1
43854,142.9674936,-35.78483653,0,200,DES,1.155333161
43854,142.9674936,-35.78483653,5,15,DES,1
43854,142.9674936,-35.78483653,15,30,DES,1
43854,142.9674936,-35.78483653,30,60,DES,1
43854,142.9674936,-35.78483653,60,100,DES,1
43854,142.9674936,-35.78483653,100,200,DES,1
43854,142.9674936,-35.78483653,0,5,ECE,21.78761292
43854,142.9674936,-35.78483653,5,15,ECE,21.44976044
43854,142.9674936,-35.78483653,15,30,ECE,21.08313179
43854,142.9674936,-35.78483653,30,60,ECE,22.41013336
43854,142.9674936,-35.78483653,60,100,ECE,23.83851051
43854,142.9674936,-35.78483653,100,200,ECE,25.96299744
43854,142.9674936,-35.78483653,0,5,pHc,7.827064991
43854,142.9674936,-35.78483653,5,15,pHc,7.96081543
43854,142.9674936,-35.78483653,15,30,pHc,8.236676216
43854,142.9674936,-35.78483653,30,60,pHc,8.51074791
43854,142.9674936,-35.78483653,60,100,pHc,8.716816902
43854,142.9674936,-35.78483653,100,200,pHc,8.752684593
43854,142.9674936,-35.78483653,0,5,SND,65.23194122
43854,142.9674936,-35.78483653,5,15,SND,63.24748993
43854,142.9674936,-35.78483653,15,30,SND,58.262043
43854,142.9674936,-35.78483653,30,60,SND,51.84991074
43854,142.9674936,-35.78483653,60,100,SND,47.37641525
43854,142.9674936,-35.78483653,100,200,SND,46.74771118
43854,142.9674936,-35.78483653,0,5,SLT,6.639755249
43854,142.9674936,-35.78483653,5,15,SLT,6.598884583
43854,142.9674936,-35.78483653,15,30,SLT,6.309571743
43854,142.9674936,-35.78483653,30,60,SLT,5.932096481
43854,142.9674936,-35.78483653,60,100,SLT,5.968405724
43854,142.9674936,-35.78483653,100,200,SLT,6.347015381
43854,142.9674936,-35.78483653,0,5,SOC,1.180272818
43854,142.9674936,-35.78483653,5,15,SOC,0.722203374
43854,142.9674936,-35.78483653,15,30,SOC,0.460166365
43854,142.9674936,-35.78483653,30,60,SOC,0.399230778
43854,142.9674936,-35.78483653,60,100,SOC,0.262979537
43854,142.9674936,-35.78483653,100,200,SOC,0.170759141
43854,142.9674936,-35.78483653,0,5,NTO,0.092565313
43854,142.9674936,-35.78483653,5,15,NTO,0.078940496
43854,142.9674936,-35.78483653,15,30,NTO,0.055846244
43854,142.9674936,-35.78483653,30,60,NTO,0.03716429
43854,142.9674936,-35.78483653,60,100,NTO,0.024935385
43854,142.9674936,-35.78483653,100,200,NTO,0.020673227
43854,142.9674936,-35.78483653,0,5,PTO,0.030941729
43854,142.9674936,-35.78483653,5,15,PTO,0.02980385
43854,142.9674936,-35.78483653,15,30,PTO,0.026543701
43854,142.9674936,-35.78483653,30,60,PTO,0.024686854
43854,142.9674936,-35.78483653,60,100,PTO,0.025902243
43854,142.9674936,-35.78483653,100,200,PTO,0.024061926
46584,143.0254146,-35.78592853,0,5,AWC,11.58879852
46584,143.0254146,-35.78592853,5,15,AWC,11.88348103
46584,143.0254146,-35.78592853,15,30,AWC,12.42785835
46584,143.0254146,-35.78592853,30,60,AWC,12.67692375
46584,143.0254146,-35.78592853,60,100,AWC,12.51397228
46584,143.0254146,-35.78592853,100,200,AWC,12.10232162
46584,143.0254146,-35.78592853,0,5,BDW,1.405312777
46584,143.0254146,-35.78592853,5,15,BDW,1.432127118
46584,143.0254146,-35.78592853,15,30,BDW,1.449170589
46584,143.0254146,-35.78592853,30,60,BDW,1.441600442
46584,143.0254146,-35.78592853,60,100,BDW,1.469705582
46584,143.0254146,-35.78592853,100,200,BDW,1.497749686
46584,143.0254146,-35.78592853,0,5,CLY,21.08500481
46584,143.0254146,-35.78592853,5,15,CLY,23.15909767
46584,143.0254146,-35.78592853,15,30,CLY,28.1859951
46584,143.0254146,-35.78592853,30,60,CLY,31.97205544
46584,143.0254146,-35.78592853,60,100,CLY,34.11455536
46584,143.0254146,-35.78592853,100,200,CLY,33.78063965
46584,143.0254146,-35.78592853,0,999,DER,94.41833496
46584,143.0254146,-35.78592853,0,5,DES,1
46584,143.0254146,-35.78592853,0,200,DES,1.140562534
46584,143.0254146,-35.78592853,5,15,DES,1
46584,143.0254146,-35.78592853,15,30,DES,1
46584,143.0254146,-35.78592853,30,60,DES,1
46584,143.0254146,-35.78592853,60,100,DES,1
46584,143.0254146,-35.78592853,100,200,DES,1
46584,143.0254146,-35.78592853,0,5,ECE,19.43785667
46584,143.0254146,-35.78592853,5,15,ECE,19.15691185
46584,143.0254146,-35.78592853,15,30,ECE,18.85271072
46584,143.0254146,-35.78592853,30,60,ECE,20.10229492
46584,143.0254146,-35.78592853,60,100,ECE,21.46647835
46584,143.0254146,-35.78592853,100,200,ECE,23.61842537
46584,143.0254146,-35.78592853,0,5,pHc,7.483090878
46584,143.0254146,-35.78592853,5,15,pHc,7.623857498
46584,143.0254146,-35.78592853,15,30,pHc,7.909655571
46584,143.0254146,-35.78592853,30,60,pHc,8.260219574
46584,143.0254146,-35.78592853,60,100,pHc,8.482958794
46584,143.0254146,-35.78592853,100,200,pHc,8.537067413
46584,143.0254146,-35.78592853,0,5,SND,64.72653198
46584,143.0254146,-35.78592853,5,15,SND,62.55776596
46584,143.0254146,-35.78592853,15,30,SND,57.29192352
46584,143.0254146,-35.78592853,30,60,SND,50.56783295
46584,143.0254146,-35.78592853,60,100,SND,47.27116013
46584,143.0254146,-35.78592853,100,200,SND,46.88606644
46584,143.0254146,-35.78592853,0,5,SLT,6.444533825
46584,143.0254146,-35.78592853,5,15,SLT,6.408882618
46584,143.0254146,-35.78592853,15,30,SLT,6.130634308
46584,143.0254146,-35.78592853,30,60,SLT,5.778352737
46584,143.0254146,-35.78592853,60,100,SLT,5.835916042
46584,143.0254146,-35.78592853,100,200,SLT,6.271213055
46584,143.0254146,-35.78592853,0,5,SOC,1.365585804
46584,143.0254146,-35.78592853,5,15,SOC,0.827876389
46584,143.0254146,-35.78592853,15,30,SOC,0.519095004
46584,143.0254146,-35.78592853,30,60,SOC,0.40308249
46584,143.0254146,-35.78592853,60,100,SOC,0.263319671
46584,143.0254146,-35.78592853,100,200,SOC,0.168310732
46584,143.0254146,-35.78592853,0,5,NTO,0.093371041
46584,143.0254146,-35.78592853,5,15,NTO,0.078635111
46584,143.0254146,-35.78592853,15,30,NTO,0.056359228
46584,143.0254146,-35.78592853,30,60,NTO,0.037242509
46584,143.0254146,-35.78592853,60,100,NTO,0.025306934
46584,143.0254146,-35.78592853,100,200,NTO,0.02098955
46584,143.0254146,-35.78592853,0,5,PTO,0.029115377
46584,143.0254146,-35.78592853,5,15,PTO,0.027958032
46584,143.0254146,-35.78592853,15,30,PTO,0.02491617
46584,143.0254146,-35.78592853,30,60,PTO,0.023078147
46584,143.0254146,-35.78592853,60,100,PTO,0.024139116
46584,143.0254146,-35.78592853,100,200,PTO,0.022175577
47480,142.9957806,-35.78636533,0,5,AWC,11.31553459
47480,142.9957806,-35.78636533,5,15,AWC,11.57340622
47480,142.9957806,-35.78636533,15,30,AWC,11.99755478
47480,142.9957806,-35.78636533,30,60,AWC,12.13334942
47480,142.9957806,-35.78636533,60,100,AWC,12.10444927
47480,142.9957806,-35.78636533,100,200,AWC,11.70151615
47480,142.9957806,-35.78636533,0,5,BDW,1.448386788
47480,142.9957806,-35.78636533,5,15,BDW,1.473610401
47480,142.9957806,-35.78636533,15,30,BDW,1.488531351
47480,142.9957806,-35.78636533,30,60,BDW,1.47409749
47480,142.9957806,-35.78636533,60,100,BDW,1.501982331
47480,142.9957806,-35.78636533,100,200,BDW,1.528570056
47480,142.9957806,-35.78636533,0,5,CLY,16.90763855
47480,142.9957806,-35.78636533,5,15,CLY,19.02506447
47480,142.9957806,-35.78636533,15,30,CLY,24.22048187
47480,142.9957806,-35.78636533,30,60,CLY,28.71252441
47480,142.9957806,-35.78636533,60,100,CLY,30.91990471
47480,142.9957806,-35.78636533,100,200,CLY,30.73537445
47480,142.9957806,-35.78636533,0,999,DER,94.57641602
47480,142.9957806,-35.78636533,0,5,DES,1
47480,142.9957806,-35.78636533,0,200,DES,1.138460159
47480,142.9957806,-35.78636533,5,15,DES,1
47480,142.9957806,-35.78636533,15,30,DES,1
47480,142.9957806,-35.78636533,30,60,DES,1
47480,142.9957806,-35.78636533,60,100,DES,1
47480,142.9957806,-35.78636533,100,200,DES,1
47480,142.9957806,-35.78636533,0,5,ECE,19.15027809
47480,142.9957806,-35.78636533,5,15,ECE,18.88175774
47480,142.9957806,-35.78636533,15,30,ECE,18.59591675
47480,142.9957806,-35.78636533,30,60,ECE,19.86339951
47480,142.9957806,-35.78636533,60,100,ECE,21.25478745
47480,142.9957806,-35.78636533,100,200,ECE,23.46700287
47480,142.9957806,-35.78636533,0,5,pHc,7.478002071
47480,142.9957806,-35.78636533,5,15,pHc,7.615843296
47480,142.9957806,-35.78636533,15,30,pHc,7.90828371
47480,142.9957806,-35.78636533,30,60,pHc,8.255879402
47480,142.9957806,-35.78636533,60,100,pHc,8.475320816
47480,142.9957806,-35.78636533,100,200,pHc,8.51879406
47480,142.9957806,-35.78636533,0,5,SND,68.72712708
47480,142.9957806,-35.78636533,5,15,SND,67.12984467
47480,142.9957806,-35.78636533,15,30,SND,62.60929489
47480,142.9957806,-35.78636533,30,60,SND,57.16049194
47480,142.9957806,-35.78636533,60,100,SND,54.73011398
47480,142.9957806,-35.78636533,100,200,SND,52.97544479
47480,142.9957806,-35.78636533,0,5,SLT,6.311517715
47480,142.9957806,-35.78636533,5,15,SLT,6.279209614
47480,142.9957806,-35.78636533,15,30,SLT,6.00812912
47480,142.9957806,-35.78636533,30,60,SLT,5.666723728
47480,142.9957806,-35.78636533,60,100,SLT,5.733119965
47480,142.9957806,-35.78636533,100,200,SLT,6.190262318
47480,142.9957806,-35.78636533,0,5,SOC,1.238888025
47480,142.9957806,-35.78636533,5,15,SOC,0.713308752
