"SiteID","Easting","Northing","Depth","Stratify","Transect","RockFrag","pH_H2O","EC","OC","P_Olsen","PBI","Exch_Ca","Exch_Mg","Exch_K","Exch_Na","Exch_Acid","Exch_Sum","ECEC","BaseSat","ESP","Ca_Mg","ECEC_Clay","Sand","Silt","Clay"
1774,812243,2286114,15,3,1770,0,7.64,0.302,0.86,NA,69,7.37,NA,NA,NA,NA,13.97,14.06,100,0,4.4,0.77,51.8,30.3,17.9
1774,812243,2286114,25,3,1770,0,8.2,0.322,0.51,NA,76,7.42,NA,NA,NA,NA,14.34,14.43,100,4.34,3.2,0.71,43.5,32.2,24.3
1774,812243,2286114,40,3,1770,0,8.59,0.365,0.2,NA,59,6.19,NA,NA,NA,NA,10.78,11.08,100,10.02,2.3,0.73,47,32.6,20.3
1774,812243,2286114,60,3,1770,0,8.67,0.338,0.17,NA,58,5.72,NA,NA,NA,NA,9.05,9.31,100,10.19,2.2,0.7,48.5,33.6,17.8
1774,812243,2286114,85,3,1770,0,8.73,0.328,0.07,NA,61,2.91,NA,NA,NA,NA,8.64,8.93,100,10.56,1,0.74,46.3,35.5,18.2
1777,771179,2287112,5,1,1777,0,6.09,0.069,0.48,NA,29,3.31,NA,NA,NA,NA,4.58,4.73,100,1.02,3.1,0.58,70,22.1,8
1777,771179,2287112,15,1,1777,0,6.07,0.067,0.48,NA,40,5.17,NA,NA,NA,NA,5.69,5.86,100,1.17,3.3,0.59,70.5,22,7.5
1777,771179,2287112,25,1,1777,0,6.07,0.058,0.42,NA,33,4.28,NA,NA,NA,NA,5.53,5.69,100,1.91,2.7,0.6,67.9,20,12.1
1777,771179,2287112,40,1,1777,0,6.05,0.053,0.1,NA,15,0.82,NA,NA,NA,NA,2.69,2.81,100,2.31,2.6,0.65,82,11,7
1777,771179,2287112,60,1,1777,0,6.81,0.093,0.25,NA,52,4.5,NA,NA,NA,NA,7.22,7.38,100,0,1.7,0.59,58.1,23.1,18.8
1777,771179,2287112,85,1,1777,0,7.56,0.13,0.16,NA,38,2.48,NA,NA,NA,NA,2.36,2.7,100,0.21,2.5,0.72,68.4,16.2,15.5
1778,771331,2287123,5,1,1777,0,7.45,0.199,0.39,NA,28,5.51,NA,NA,NA,NA,4.39,4.85,100,0,4.2,0.75,76,16.2,7.7
1778,771331,2287123,15,1,1777,35,7.9,0.192,0.27,NA,35,7.1,NA,NA,NA,NA,5.54,5.87,100,1.09,3.8,0.73,70.9,17.9,11.2
1778,771331,2287123,25,1,1777,99,8.3,0.279,0.08,NA,60,5.93,NA,NA,NA,NA,8.91,9.07,100,4.76,2.2,0.79,60.2,16.9,22.9
1778,771331,2287123,NA,1,1777,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,771331,2287123,NA,1,1777,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1778,771331,2287123,NA,1,1777,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1780,786194,2285384,5,2,1780,0,6.03,0.078,0.36,NA,24,3.72,NA,NA,NA,NA,2.5,2.61,100,0.25,3.3,0.65,76.4,16.1,7.5
1780,786194,2285384,15,2,1780,0,5.99,0.054,0.34,NA,30,3.55,NA,NA,NA,NA,3,3.06,100,2.24,3.6,0.59,77.8,17,5.2
1780,786194,2285384,25,2,1780,0,6.02,0.057,0.31,NA,41,6.1,NA,NA,NA,NA,5.27,5.35,100,2,3,0.53,70.9,18.3,10.8
1780,786194,2285384,40,2,1780,0,6.09,0.062,0.54,NA,78,9.55,NA,NA,NA,NA,13.2,13.11,100,1.54,2.1,0.29,50.2,26.1,23.7
1780,786194,2285384,60,2,1780,0,6.18,0.066,0.48,NA,84,7.21,NA,NA,NA,NA,12.68,12.59,100,1.25,1.8,0.29,47.7,25.8,26.5
1780,786194,2285384,85,2,1780,0,6.32,0.068,0.43,NA,69,6.82,NA,NA,NA,NA,11.3,11.23,100,1.08,1.7,0.25,53.8,24.5,21.7
1781,786192,2285379,5,2,1780,0,6.95,0.167,0.31,NA,25,2.31,NA,NA,NA,NA,2.79,2.8,100,0,3.2,0.48,76.1,17.1,6.8
1781,786192,2285379,15,2,1780,0,6.11,0.049,0.38,NA,39,1.84,NA,NA,NA,NA,4.03,4.1,100,2.57,1.8,0.44,66.3,21.2,12.5
1781,786192,2285379,25,2,1780,0,6.24,0.056,0.55,NA,59,5.54,NA,NA,NA,NA,9.25,9.28,100,2,1.7,0.43,56.8,20.7,22.6
1781,786192,2285379,40,2,1780,0,6.11,0.056,0.49,NA,52,1.75,NA,NA,NA,NA,6,6.05,100,2.04,1.7,0.39,66.7,16,17.3
1781,786192,2285379,60,2,1780,0,6.5,0.055,0.31,NA,59,5.82,NA,NA,NA,NA,7.87,7.83,100,1.92,1.8,0.52,59.5,17.8,22.7
1781,786192,2285379,85,2,1780,0,6.66,0.061,0.11,NA,50,5.44,NA,NA,NA,NA,6.72,6.71,100,1.5,1.6,0.6,62.1,18.1,19.7
1782,786180,2285433,5,2,1780,0,6.54,0.118,0.55,NA,63,6.98,NA,NA,NA,NA,8.41,8.31,100,0,2.4,0.58,62.7,19.1,18.2
1782,786180,2285433,15,2,1780,0,6.61,0.08,0.41,NA,80,8.84,NA,NA,NA,NA,11.94,11.88,100,0.42,2.1,0.64,53,23.4,23.6
1782,786180,2285433,25,2,1780,0,6.67,0.081,0.3,NA,74,7.74,NA,NA,NA,NA,10.05,10.03,100,0.42,2.2,0.4,57.6,21.2,21.3
1782,786180,2285433,40,2,1780,0,6.8,0.084,0.4,NA,87,5.26,NA,NA,NA,NA,11.41,11.37,100,0.35,2,0.43,50.9,22.3,26.8
1782,786180,2285433,60,2,1780,0,7.71,0.215,0.21,NA,92,6.63,NA,NA,NA,NA,12.94,12.77,100,0,1.9,0.41,44.6,24.3,31.1
1782,786180,2285433,85,2,1780,0,7.8,0.192,0.3,NA,90,8.43,NA,NA,NA,NA,14.42,14.34,100,0.53,2.3,0.46,46.3,22,31.7
1783,786059,2285528,5,2,1780,0,6.03,0.061,0.35,NA,26,1.67,NA,NA,NA,NA,1.64,1.7,100,1.62,3.8,0.42,79.3,15,5.7
1783,786059,2285528,15,2,1780,0,5.83,0.053,0.48,NA,37,1.43,NA,NA,NA,NA,3.02,3.07,100,2.45,3.4,0.49,72.5,17.9,9.5
1783,786059,2285528,25,2,1780,0,5.97,0.048,0.31,NA,73,3.8,NA,NA,NA,NA,7.78,7.72,100,2.76,0.4,0.54,55.3,21.5,23.2
1783,786059,2285528,40,2,1780,0,5.81,0.052,0.08,NA,71,2.64,NA,NA,NA,NA,6.21,6.15,100,2.53,0.3,0.57,57.2,18.1,24.7
1783,786059,2285528,60,2,1780,0,5.58,0.059,0.17,NA,79,3.66,NA,NA,NA,NA,7.41,7.25,91.3,1.92,0.7,0.48,53.7,20.2,26
1783,786059,2285528,85,2,1780,0,6,0.062,0.09,NA,82,5.54,NA,NA,NA,NA,9.5,9.27,100,1.55,1,0.34,48.1,23.6,28.3
1785,840791,2279174,5,5,1785,2,5.75,0.06,0.96,NA,48,5,NA,NA,NA,NA,9.25,9.5,100,1.81,3.9,0.49,57.3,32,10.8
1785,840791,2279174,15,5,1785,0,5.4,0.042,0.88,NA,47,3.98,NA,NA,NA,NA,8.49,8.73,74.4,3.86,3.7,0.48,57.6,30.7,11.7
1785,840791,2279174,25,5,1785,0,5.79,0.052,1.1,NA,65,5.48,NA,NA,NA,NA,10.7,11.2,100,2.58,2.4,0.53,48.5,35.4,16.1
1785,840791,2279174,40,5,1785,0,5.87,0.052,0.8,NA,58,5.71,NA,NA,NA,NA,8.51,9.08,100,2.49,2.7,0.54,50.5,34.5,15
1785,840791,2279174,60,5,1785,5,5.94,0.055,0.68,NA,63,5,NA,NA,NA,NA,8.32,8.94,100,2.17,2.6,0.66,52.7,32,15.3
1785,840791,2279174,NA,5,1785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1786,840790,2279169,5,5,1785,2,5.66,0.05,0.96,NA,48,5.43,NA,NA,NA,NA,8.92,9.24,98.8,2.85,3.4,0.56,54.3,33.7,12.1
1786,840790,2279169,15,5,1785,0,5.62,0.044,0.9,NA,55,4.38,NA,NA,NA,NA,9.3,9.76,95,3.43,3.4,0.54,54.9,31.3,13.9
1786,840790,2279169,25,5,1785,0,5.62,0.045,0.78,NA,54,5.24,NA,NA,NA,NA,9.73,10.32,95,3.38,2.8,0.57,54.6,32.6,12.8
1786,840790,2279169,40,5,1785,0,5.81,0.045,0.61,NA,48,4.67,NA,NA,NA,NA,8.04,8.79,100,3.22,2.4,0.56,59.2,28.8,12
1786,840790,2279169,60,5,1785,5,5.81,0.043,0.55,NA,49,3.84,NA,NA,NA,NA,7.37,8.03,100,3.4,2.6,0.62,56.6,30.1,13.3
1786,840790,2279169,85,5,1785,10,5.85,0.048,0.35,NA,49,5.59,NA,NA,NA,NA,7.15,7.8,100,2.84,2.6,0.63,57.4,30.2,12.4
1787,840749,2279177,5,6,1785,2,6.3,0.086,1.24,NA,61,8.75,NA,NA,NA,NA,12.05,12.4,100,0,6,0.6,58.8,31.9,9.4
1787,840749,2279177,15,6,1785,5,6.22,0.065,1.22,NA,60,9.01,NA,NA,NA,NA,12.74,13.03,100,1.3,6.2,0.62,57.3,32.2,10.5
1787,840749,2279177,25,6,1785,2,6.29,0.061,1.16,NA,56,10.46,NA,NA,NA,NA,13.05,13.32,100,1.58,5.5,0.49,56.2,31.8,12
1787,840749,2279177,40,6,1785,3,6.48,0.073,0.88,NA,47,6.59,NA,NA,NA,NA,9.92,10.32,100,0.81,5.2,0.66,63.9,28,8.2
1787,840749,2279177,60,6,1785,10,6.72,0.084,1.1,NA,60,6.52,NA,NA,NA,NA,11.54,11.88,100,0.3,5.5,0.75,55.4,31.2,13.4
1787,840749,2279177,85,6,1785,20,6.76,0.087,1.57,NA,84,11,NA,NA,NA,NA,15.8,16.09,100,0.13,7.8,0.79,56.9,29.4,13.7
1790,791955,2270956,5,2,1790,15,7.9,0.128,0.77,NA,130,10.03,NA,NA,NA,NA,16.79,16.83,100,1.18,4.6,1.66,59.5,31,9.5
1790,791955,2270956,13.5,2,1790,20,8.03,0.123,0.68,NA,133,13.86,NA,NA,NA,NA,18.14,18.18,100,1.51,4.5,1.61,55.7,32.6,11.7
1790,791955,2270956,NA,2,1790,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,791955,2270956,NA,2,1790,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,791955,2270956,NA,2,1790,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1790,791955,2270956,NA,2,1790,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,791953,2270951,5,2,1790,15,8.03,0.128,0.66,NA,146,12.13,NA,NA,NA,NA,16.43,16.43,100,1.53,4.2,1.51,56.6,32.7,10.7
1791,791953,2270951,15,2,1790,20,8.03,0.127,0.55,NA,143,11.83,NA,NA,NA,NA,16.59,16.67,100,1.53,3.9,1.41,53.2,33.4,13.5
1791,791953,2270951,25,2,1790,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,791953,2270951,NA,2,1790,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,791953,2270951,NA,2,1790,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1791,791953,2270951,NA,2,1790,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,791992,2270923,5,2,1790,15,8.11,0.131,0.53,NA,143,12.65,NA,NA,NA,NA,17.04,17.08,100,1.78,3.5,1.59,50.5,36.1,13.4
1792,791992,2270923,15,2,1790,25,8.09,0.124,0.51,NA,148,11.48,NA,NA,NA,NA,16.69,16.73,100,1.67,2.8,1.58,54.1,35.8,10.1
1792,791992,2270923,25,2,1790,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,791992,2270923,NA,2,1790,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,791992,2270923,NA,2,1790,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1792,791992,2270923,NA,2,1790,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1793,792119,2270832,5,2,1790,0,8.27,0.375,0.91,NA,127,7.92,NA,NA,NA,NA,18.23,17.94,100,5.93,3.8,0.86,53,24.8,22.2
1793,792119,2270832,15,2,1790,0,8.05,0.257,0.7,NA,126,10.31,NA,NA,NA,NA,18.39,18.1,100,2.28,2.7,0.87,50.2,27.6,22.1
1793,792119,2270832,25,2,1790,0,8.11,0.278,0.66,NA,122,10.14,NA,NA,NA,NA,19.09,18.8,100,2.96,3.4,0.8,49.8,28.1,22.1
1793,792119,2270832,40,2,1790,0,8.24,0.238,0.57,NA,134,10.17,NA,NA,NA,NA,19.28,18.97,100,3.63,1.5,0.77,46.3,29.5,24.2
1793,792119,2270832,60,2,1790,15,8.59,0.298,0.43,NA,163,9.38,NA,NA,NA,NA,18.97,18.65,100,8.06,2.1,1.26,49.6,32.9,17.4
1793,792119,2270832,NA,2,1790,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1795,789133,2284695,5,2,1795,0,6.11,0.061,0.31,NA,34,2.78,NA,NA,NA,NA,3.9,4,100,1.66,2.2,0.33,71.9,21,7.1
1795,789133,2284695,15,2,1795,0,5.62,0.045,0.13,NA,48,3.6,NA,NA,NA,NA,5.31,5.28,95,3.37,1.1,0.41,59.5,22.7,17.8
1795,789133,2284695,25,2,1795,0,5.59,0.037,NA,NA,47,3.35,NA,NA,NA,NA,6.34,6.33,92.2,4.22,0.7,0.46,58.2,20.3,21.5
1795,789133,2284695,40,2,1795,0,5.85,0.037,NA,NA,38,1.96,NA,NA,NA,NA,5.83,5.83,100,3.88,0.6,0.33,63.8,21.5,14.7
1795,789133,2284695,60,2,1795,0,5.96,0.04,0.06,NA,60,4.75,NA,NA,NA,NA,8.6,8.49,100,3.52,0.4,0.51,48,25.5,26.5
1795,789133,2284695,85,2,1795,0,5.6,0.045,0.07,NA,90,5.16,NA,NA,NA,NA,12.32,12.18,93.2,3.43,NA,0.5,45.6,24.1,30.3
1796,789131,2284691,5,2,1795,0,5.51,0.045,0.23,NA,34,1.9,NA,NA,NA,NA,3.1,3.36,84.7,3.48,1.7,0.49,67.5,21.7,10.8
1796,789131,2284691,15,2,1795,0,5.7,0.05,0.27,NA,71,3.27,NA,NA,NA,NA,9.25,9.26,100,2.83,0.6,0.44,50.6,24.3,25.1
1796,789131,2284691,25,2,1795,0,5.95,0.05,0.1,NA,61,2.06,NA,NA,NA,NA,7.56,7.62,100,2.6,0.7,0.43,51.8,20.9,27.3
1796,789131,2284691,40,2,1795,0,6.43,0.049,0.13,NA,71,4.99,NA,NA,NA,NA,10.18,10.24,100,2.35,0.7,0.44,47.8,23.6,28.6
1796,789131,2284691,60,2,1795,0,6.95,0.066,0.18,NA,78,9.72,NA,NA,NA,NA,12.43,12.27,100,1.23,1.3,0.55,47.4,27.8,24.7
1796,789131,2284691,85,2,1795,20,7.82,0.107,0.15,NA,83,9.29,NA,NA,NA,NA,13.8,13.73,100,1.06,1.2,0.56,39.9,31,29
1797,789083,2284693,5,2,1795,3,7.39,0.137,0.69,NA,85,11.96,NA,NA,NA,NA,13.04,13.31,100,0,4,0.71,45,34.4,20.6
1797,789083,2284693,15,2,1795,15,7.94,0.13,0.42,NA,94,9.54,NA,NA,NA,NA,11.9,12.35,100,1.29,2.4,0.9,40.5,39.4,20.1
1797,789083,2284693,25,2,1795,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,789083,2284693,NA,2,1795,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,789083,2284693,NA,2,1795,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1797,789083,2284693,NA,2,1795,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,788949,2284617,5,2,1795,4,7.96,0.129,0.43,NA,94,7.73,NA,NA,NA,NA,11.02,11.04,100,1.34,2.8,0.64,59.3,23.7,17
1798,788949,2284617,15,2,1795,5,8.01,0.146,0.26,NA,151,8.72,NA,NA,NA,NA,13.65,13.65,100,1.54,2.9,0.92,58.2,24.9,16.9
1798,788949,2284617,25,2,1795,30,8.14,0.139,0.14,NA,163,9.55,NA,NA,NA,NA,13.19,13.03,100,1.95,3.3,1.01,57.3,23.8,18.9
1798,788949,2284617,35,2,1795,50,8.22,0.147,0.19,NA,177,9.19,NA,NA,NA,NA,12.8,12.52,100,2.3,2.8,NA,54.4,25,20.5
1798,788949,2284617,NA,2,1795,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1798,788949,2284617,NA,2,1795,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1799,788655,2284815,5,2,1795,0,7.67,0.257,1.1,NA,105,12.06,NA,NA,NA,NA,18.24,18.17,100,0,4.1,0.54,38.9,31.6,29.4
1799,788655,2284815,15,2,1795,0,7.93,0.172,0.8,NA,109,11.85,NA,NA,NA,NA,16.49,16.45,100,1.26,3.2,0.66,36.9,32.8,30.3
1799,788655,2284815,25,2,1795,0,8.37,0.207,0.42,NA,71,9.55,NA,NA,NA,NA,11.98,12.06,100,4.03,3,0.58,48,29.9,22.1
1799,788655,2284815,40,2,1795,2,8.82,0.229,0.12,NA,64,6.73,NA,NA,NA,NA,8.67,8.77,100,7.72,2.3,0.57,56.1,24.6,19.3
1799,788655,2284815,60,2,1795,2,9.17,0.364,0.05,NA,66,7.37,NA,NA,NA,NA,9.42,9.51,100,17.68,2.2,0.66,52.5,24.7,22.7
1799,788655,2284815,85,2,1795,5,9.37,0.244,NA,NA,60,5.48,NA,NA,NA,NA,7.61,7.9,100,12.68,2.2,0.56,51.5,25.4,23.1
1800,808427,2286404,5,3,1800,0,7.83,0.165,0.62,NA,87,10.86,NA,NA,NA,NA,16.29,16.62,100,0.82,3.4,0.66,29.7,38.7,31.6
1800,808427,2286404,15,3,1800,0,8.35,0.205,0.54,NA,83,9.76,NA,NA,NA,NA,13.92,14.27,100,3.86,3.2,0.74,30.3,40.8,28.9
1800,808427,2286404,25,3,1800,0,8.59,0.26,0.48,NA,82,7.96,NA,NA,NA,NA,11.28,11.76,100,6.95,2.3,0.7,33.8,41.2,25
1800,808427,2286404,40,3,1800,0,8.61,0.244,0.49,NA,79,7.7,NA,NA,NA,NA,10.56,11.03,100,6.64,1.6,0.64,29.2,45.2,25.6
1800,808427,2286404,60,3,1800,0,8.43,0.256,0.52,NA,89,7.23,NA,NA,NA,NA,11.74,12.16,100,5.49,1.7,0.67,26.8,43,30.2
1800,808427,2286404,85,3,1800,0,8.52,0.238,0.63,NA,87,8.7,NA,NA,NA,NA,12.81,13.13,100,5.77,2,0.62,24,41.5,34.5
1801,808425,2286399,5,3,1800,0,7.55,0.119,0.69,NA,78,9.53,NA,NA,NA,NA,14.24,14.57,100,0.37,4.4,0.77,34.7,39.6,25.6
1801,808425,2286399,15,3,1800,0,7.78,0.146,0.62,NA,81,10.23,NA,NA,NA,NA,13.97,14.25,100,0.73,3,0.69,33.2,41.4,25.4
1801,808425,2286399,25,3,1800,0,8.05,0.136,0.54,NA,76,9.49,NA,NA,NA,NA,12.18,12.56,100,1.63,2.8,0.72,35,41.6,23.4
1801,808425,2286399,40,3,1800,0,8.15,0.16,0.42,NA,74,7.16,NA,NA,NA,NA,10.61,11.03,100,2.18,2,0.7,38.5,40,21.5
1801,808425,2286399,60,3,1800,0,8.55,0.27,0.55,NA,92,6.74,NA,NA,NA,NA,12.99,13.25,100,6.87,2,0.67,27.1,42.3,30.6
1801,808425,2286399,85,3,1800,0,8.52,0.351,0.51,NA,91,7.5,NA,NA,NA,NA,11.94,12.12,100,8.72,1.9,0.51,25.1,41.7,33.2
1804,808523,2286895,5,3,1800,0,8.05,0.18,0.83,NA,74,9.14,NA,NA,NA,NA,11.89,12.25,100,1.87,3.6,0.78,41.2,39,19.7
1804,808523,2286895,15,3,1800,0,8.52,0.228,0.57,NA,70,7.82,NA,NA,NA,NA,10.94,11.21,100,5.51,2.6,0.77,42.5,38,19.4
1804,808523,2286895,25,3,1800,0,8.24,0.214,0.59,NA,85,9.25,NA,NA,NA,NA,13.16,13.33,100,3.31,2,0.73,35.6,38.2,26.2
1804,808523,2286895,40,3,1800,0,7.71,0.127,0.49,NA,67,7.3,NA,NA,NA,NA,11.87,12.28,100,0.66,3.4,0.56,39.5,36.9,23.6
1804,808523,2286895,60,3,1800,0,8.01,0.18,0.38,NA,73,7.58,NA,NA,NA,NA,11.97,12.26,100,1.67,3.1,0.71,39.4,36.3,24.3
1804,808523,2286895,85,3,1800,0,8.07,0.171,0.31,NA,67,8.18,NA,NA,NA,NA,11.66,11.97,100,1.92,2.5,0.74,42.4,35.6,22
1805,777854,2288205,5,2,1805,2,7.8,0.1,0.29,NA,52,8.75,NA,NA,NA,NA,9.03,9.19,100,1.06,5.3,1.11,72.3,19.1,8.6
1805,777854,2288205,15,2,1805,1,7.85,0.1,0.35,NA,63,10.87,NA,NA,NA,NA,9.9,9.89,100,1.14,5.2,1.03,70.8,18.2,11
1805,777854,2288205,25,2,1805,99,7.88,0.103,0.05,NA,70,11.9,NA,NA,NA,NA,14.15,13.81,100,1.18,7.2,2.06,72.9,19.3,7.7
1805,777854,2288205,NA,2,1805,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,777854,2288205,NA,2,1805,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1805,777854,2288205,NA,2,1805,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,777853,2288201,5,2,1805,1,7.99,0.111,0.34,NA,97,15.45,NA,NA,NA,NA,13.93,13.95,100,1.38,7.9,1.46,71.7,19.6,8.8
1806,777853,2288201,15,2,1805,2,7.94,0.107,0.48,NA,106,16.48,NA,NA,NA,NA,13.8,13.79,100,1.28,9,1.37,62.8,23.2,14
1806,777853,2288201,25,2,1805,99,7.94,0.115,0.26,NA,93,15.11,NA,NA,NA,NA,15.87,15.66,100,1.28,8.8,2.2,66.2,22.3,11.5
1806,777853,2288201,NA,2,1805,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,777853,2288201,NA,2,1805,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1806,777853,2288201,NA,2,1805,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,777808,2288221,5,2,1805,95,7.88,0.098,0.13,NA,61,7.51,NA,NA,NA,NA,12.55,12.44,100,1.19,6.6,NA,85.2,14.8,0
1807,777808,2288221,NA,2,1805,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,777808,2288221,NA,2,1805,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,777808,2288221,NA,2,1805,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,777808,2288221,NA,2,1805,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1807,777808,2288221,NA,2,1805,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1808,777812,2288398,5,2,1805,2,7.75,0.138,0.77,NA,81,14.14,NA,NA,NA,NA,14.92,14.93,100,0.69,6.5,0.93,52.7,26.4,20.9
1808,777812,2288398,15,2,1805,5,7.83,0.137,0.39,NA,90,13.78,NA,NA,NA,NA,10.64,10.52,100,0.94,4.7,0.7,57.4,21.5,21.1
1808,777812,2288398,25,2,1805,5,7.9,0.14,0.45,NA,90,13.54,NA,NA,NA,NA,15.1,15.15,100,1.16,5.8,0.99,51.8,26.2,22.1
1808,777812,2288398,40,2,1805,5,7.9,0.141,0.33,NA,80,11.15,NA,NA,NA,NA,13.53,13.59,100,1.16,5.2,0.7,56.1,24.6,19.3
1808,777812,2288398,60,2,1805,5,8.16,0.152,0.26,NA,95,7.1,NA,NA,NA,NA,14.68,14.43,100,2.14,2.9,0.81,50.5,27.6,21.9
1808,777812,2288398,85,2,1805,2,8.23,0.171,0.12,NA,91,6.07,NA,NA,NA,NA,14.45,14.38,100,2.67,1.4,0.77,57.3,24.7,18
1810,833236,2278935,5,5,1810,0,5.72,0.058,0.73,NA,34,5.15,NA,NA,NA,NA,4.63,4.72,100,1.96,4.9,0.54,55.6,32.3,12.1
1810,833236,2278935,15,5,1810,0,5.62,0.044,0.64,NA,38,5.43,NA,NA,NA,NA,5.16,5.32,95,3.5,3.9,0.39,55.5,31.1,13.4
1810,833236,2278935,25,5,1810,0,5.57,0.039,0.45,NA,46,2.83,NA,NA,NA,NA,4.18,4.47,90.4,4.03,2.6,0.48,58.3,28.4,13.3
1810,833236,2278935,40,5,1810,0,5.94,0.036,0.19,NA,22,1.85,NA,NA,NA,NA,3.64,3.56,100,3.88,3.2,0.63,75.4,19.9,4.7
1810,833236,2278935,NA,5,1810,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1810,833236,2278935,NA,5,1810,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1811,833234,2278930,5,5,1810,0,5.6,0.059,0.56,NA,41,4.37,NA,NA,NA,NA,4.47,4.66,93.2,1.95,2.8,0.47,60.7,30.2,9.1
1811,833234,2278930,15,5,1810,0,5.86,0.043,0.47,NA,50,2,NA,NA,NA,NA,3.92,4.12,100,3.32,2.2,0.52,57,28.1,14.8
1811,833234,2278930,25,5,1810,0,5.73,0.037,0.51,NA,76,4.62,NA,NA,NA,NA,6.38,6.52,100,4.01,1.7,0.49,46.4,34,19.5
1811,833234,2278930,40,5,1810,0,5.59,0.039,0.36,NA,59,2.42,NA,NA,NA,NA,3.96,4.2,92.2,3.99,1.8,0.59,60.5,24.3,15.3
1811,833234,2278930,60,5,1810,0,6.26,0.057,0.44,NA,82,3.79,NA,NA,NA,NA,6.68,6.77,100,1.93,0.7,0.47,39,29.2,31.8
